Supplier_GSTIN,Customer GSTIN,Invoice_Number,Invoice_Date,Tax Rate,Invoice Taxable,Invoice CGST,Invoice SGST,Invoice IGST,Invoice Total_GST,Invoice Total_Amount,Transaction_Type,Document_Type,Origin,Vendor,Ticket_Number,PNR,Ticket/PNR
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000014446762,4/20/2023,5,4470,0,0,224,224,5083,Invoice,INV,DEL,Vistara,1189030574,TAUXAO,1189030574
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000009510594,7/15/2023,5,4465,0,0,224,224,5382,Invoice,INV,PNQ,Vistara,1189030708,RLI89R,1189030708
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232409BH93250,9/5/2023,5,4543,0,0,227,227,5537,Invoice,INV,BLR,Indigo,KW4DJV,KW4DJV,KW4DJV
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232408BG61656,8/31/2023,5,4543,0,0,227,227,5537,Invoice,INV,BLR,Indigo,DZKFKK,DZKFKK,DZKFKK
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232407AX88628,7/25/2023,5,4543,0,0,227,227,5537,Invoice,INV,BLR,Indigo,EV6YNN,EV6YNN,EV6YNN
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232409AI11766,9/8/2023,5,4542,114,114,0,227,5802,Invoice,INV,UDR,Indigo,QPZBXV,QPZBXV,QPZBXV
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232409AI53839,9/15/2023,5,94,3,3,0,5,99,Invoice,INV,UDR,Indigo,QPZBXV,QPZBXV,QPZBXV
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232409AI59949,9/16/2023,5,9084,227,227,0,454,11604,Invoice,INV,UDR,Indigo,U38VPH,U38VPH,U38VPH
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232410CP20181,10/26/2023,5,4955,0,0,248,248,5557,Invoice,INV,BOM,Indigo,B1NYRX,B1NYRX,B1NYRX
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232410AK06356,10/19/2023,5,5047,0,0,253,253,5892,Invoice,INV,IDR,Indigo,JND8NL,JND8NL,JND8NL
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410BZ67330,10/12/2023,5,4948,0,0,247,247,5583,Invoice,INV,DEL,Indigo,KR3ISP,KR3ISP,KR3ISP
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AW34475,6/28/2023,5,4534,0,0,227,227,5149,Invoice,INV,DEL,Indigo,IRL46G,IRL46G,IRL46G
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232407AW92983,7/20/2023,5,4534,0,0,227,227,5528,Invoice,INV,BLR,Indigo,RTU9ST,RTU9ST,RTU9ST
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232407AK17035,7/20/2023,5,4482,0,0,224,224,5739,Invoice,INV,STV,Indigo,GWYWSS,GWYWSS,GWYWSS
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232410CK46332,10/11/2023,5,10202,0,0,510,510,12098,Invoice,INV,PNQ,Indigo,O4EY8B,O4EY8B,O4EY8B
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232409AU45549,9/15/2023,,0,0,0,0,0,5511,Invoice,INV,IXB,Indigo,LW7GXY,LW7GXY,LW7GXY
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BR00799,9/12/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,QUC7NT,QUC7NT,QUC7NT
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BQ20961,9/9/2023,5,5239,0,0,262,262,5889,Invoice,INV,DEL,Indigo,QUC7NT,QUC7NT,QUC7NT
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232405AD17441,5/13/2023,5,4525,0,0,226,226,5179,Invoice,INV,LKO,Indigo,FQSI6G,FQSI6G,FQSI6G
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BL02262,8/22/2023,5,190,0,0,9,9,199,Invoice,INV,DEL,Indigo,PUUGJQ,PUUGJQ,PUUGJQ
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BK71054,8/21/2023,5,5096,0,0,255,255,5739,Invoice,INV,DEL,Indigo,PUUGJQ,PUUGJQ,PUUGJQ
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232409CA15400,9/11/2023,5,4525,0,0,226,226,5432,Invoice,INV,NAG,Indigo,L2B94E,L2B94E,L2B94E
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BI03346,8/11/2023,5,4525,0,0,226,226,5139,Invoice,INV,DEL,Indigo,TTY5PW,TTY5PW,TTY5PW
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AF73384,4/24/2023,5,4524,0,0,226,226,5138,Invoice,INV,DEL,Indigo,TS1KPW,TS1KPW,TS1KPW
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000009658236,7/30/2023,5,4440,0,0,222,222,5016,Invoice,INV,BOM,Vistara,1189030730,UMLPOD,1189030730
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000009304319,6/24/2023,5,4440,0,0,222,222,5016,Invoice,INV,BOM,Vistara,1189030676,KMO9ZC,1189030676
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000009562478,7/21/2023,5,4440,0,0,222,222,5016,Invoice,INV,BOM,Vistara,1189030717,VODOD7,1189030717
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000009304318,6/24/2023,5,4440,0,0,222,222,5016,Invoice,INV,BOM,Vistara,1189030675,KMATUD,1189030675
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232410AQ41214,10/23/2023,5,9860,0,0,494,494,11770,Invoice,INV,VNS,Indigo,KSLSFJ,KSLSFJ,KSLSFJ
27AACCR1459F1ZG,29ABCDE1234F5ZC,12723/1001060311,3/27/2023,5,4560,0,0,228,228,5481,Invoice,INV,PNQ,Spicejet,K6K72L,K6K72L,K6K72L
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015989607,8/31/2023,5,4427,0,0,222,222,5038,Invoice,INV,DEL,Vistara,1189030773,QJVLR8,1189030773
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BF66203,8/3/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,YVCSGA,YVCSGA,YVCSGA
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407BD51396,7/26/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,SR8HXM,SR8HXM,SR8HXM
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AU88688,6/22/2023,5,4505,0,0,225,225,5118,Invoice,INV,DEL,Indigo,HWIT8P,HWIT8P,HWIT8P
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AU98659,6/22/2023,5,4505,0,0,225,225,5118,Invoice,INV,DEL,Indigo,SR8HXM,SR8HXM,SR8HXM
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407BB59210,7/19/2023,5,4505,0,0,225,225,5118,Invoice,INV,DEL,Indigo,DW2E9C,DW2E9C,DW2E9C
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AV04629,6/22/2023,5,4505,0,0,225,225,5118,Invoice,INV,DEL,Indigo,YVCSGA,YVCSGA,YVCSGA
09AALCA4699P1ZL,29ABCDE1234F5ZC,ILKO230800016997,8/18/2023,5,4578,0,0,229,229,5928,Invoice,INV,LKO,Air Asia,OYIPVH,OYIPVH,OYIPVH
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015584175,7/31/2023,5,4420,0,0,221,221,5030,Invoice,INV,DEL,Vistara,1189030731,JPYU7U,1189030731
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015605081,7/31/2023,5,4420,0,0,221,221,5030,Invoice,INV,DEL,Vistara,1189030732,OWV5VP,1189030732
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232410AY40286,10/16/2023,5,5066,0,0,253,253,6278,Invoice,INV,CCU,Indigo,X2N5XK,X2N5XK,X2N5XK
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232410AX46324,10/9/2023,5,5066,0,0,253,253,6278,Invoice,INV,CCU,Indigo,B1IH3U,B1IH3U,B1IH3U
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232408AO50372,8/2/2023,5,4497,0,0,225,225,5681,Invoice,INV,CCU,Indigo,JZ3KTN,JZ3KTN,JZ3KTN
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232409AN95816,9/22/2023,5,4495,0,0,225,225,5841,Invoice,INV,LKO,Indigo,KTD67T,KTD67T,KTD67T
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232409AO26245,9/26/2023,5,190,0,0,9,9,199,Invoice,INV,LKO,Indigo,KTD67T,KTD67T,KTD67T
29AAECT8346F1Z0,29ABCDE1234F5ZC,I290000002702143,10/31/1922,5,4369,0,0,219,219,5237,Invoice,INV,BLR,Vistara,5255328780,PIFS6M,5255328780
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232410CJ82410,10/9/2023,5,5055,0,0,253,253,6001,Invoice,INV,PNQ,Indigo,WURB7D,WURB7D,WURB7D
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232410CK20170,10/10/2023,5,190,0,0,9,9,199,Invoice,INV,PNQ,Indigo,WURB7D,WURB7D,WURB7D
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BV12751,9/26/2023,5,4478,0,0,224,224,5090,Invoice,INV,DEL,Indigo,QNSHMY,QNSHMY,QNSHMY
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AC56996,4/11/2023,5,8956,0,0,448,448,10180,Invoice,INV,DEL,Indigo,RW1ZSF,RW1ZSF,RW1ZSF
23AAECT8346F1ZC,29ABCDE1234F5ZC,I230000000372743,10/21/2023,5,4360,0,0,218,218,5171,Invoice,INV,IDR,Vistara,9656656388,KQNJEX,9656656388
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BK72496,8/21/2023,5,10235,0,0,513,513,11524,Invoice,INV,DEL,Indigo,QZUUWN,QZUUWN,QZUUWN
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BL62314,8/24/2023,5,188,0,0,10,10,198,Invoice,INV,DEL,Indigo,QZUUWN,QZUUWN,QZUUWN
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232404AB38312,4/19/2023,5,4469,0,0,223,223,5120,Invoice,INV,LKO,Indigo,UVYD6K,UVYD6K,UVYD6K
22AAECT8346F1ZE,29ABCDE1234F5ZC,I220000000368482,4/5/2023,5,4390,0,0,220,220,5436,Invoice,INV,RPR,Vistara,1130842556,6VKUJL,1130842556
29AACCN6194P2ZK,29ABCDE1234F5ZC,292412BP09AAL032,9/23/2023,5,4382,0,0,219,219,4601,Invoice,INV,BLR,Air India,1095778698,67MZJ2,1095778698
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232407AF07655,7/15/2023,5,4498,113,113,0,225,5756,Invoice,INV,UDR,Indigo,"WM3H3L,WM3H3L",WM3H3L,WM3H3L
24AACCN6194P1ZV,29ABCDE1234F5ZC,242412BP10AAD769,10/23/2023,5,4370,0,0,219,219,4589,Invoice,INV,AMD,Air India,1095778732,54JFDP,1095778732
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232409CD43836,9/21/2023,5,190,0,0,9,9,199,Invoice,INV,PNQ,Indigo,CZD13K,CZD13K,CZD13K
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232409CC74212,9/19/2023,5,5017,0,0,251,251,5961,Invoice,INV,PNQ,Indigo,CZD13K,CZD13K,CZD13K
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232410AK27130,10/23/2023,5,94,0,0,5,5,99,Invoice,INV,IDR,Indigo,"YSRS5Z,LPK4XF",YSRS5Z,YSRS5Z
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232410AK27130,10/23/2023,5,94,0,0,5,5,99,Invoice,INV,IDR,Indigo,YSRS5Z,YSRS5Z,YSRS5Z
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232410AK62652,10/31/2023,5,4851,0,0,243,243,5686,Invoice,INV,IDR,Indigo,HW6Y5V,HW6Y5V,HW6Y5V
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232405AD91098,5/5/2023,5,4434,0,0,222,222,5615,Invoice,INV,CCU,Indigo,ST3THD,ST3THD,ST3THD
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232405AF07962,5/15/2023,5,94,0,0,5,5,99,Invoice,INV,CCU,Indigo,ST3THD,ST3THD,ST3THD
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232409CF04087,9/26/2023,5,4431,0,0,222,222,5007,Invoice,INV,BOM,Indigo,C2P6KE,C2P6KE,C2P6KE
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232409CF33698,9/26/2023,5,4431,0,0,222,222,5007,Invoice,INV,BOM,Indigo,YU9RNW,YU9RNW,YU9RNW
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232404AE84679,4/25/2023,5,4430,0,0,222,222,5419,Invoice,INV,BLR,Indigo,QTV24N,QTV24N,QTV24N
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407BD17916,7/25/2023,5,4427,0,0,221,221,5036,Invoice,INV,DEL,Indigo,NQSR7Z,NQSR7Z,NQSR7Z
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410CE53095,10/30/2023,5,15237,0,0,762,762,17163,Invoice,INV,DEL,Indigo,Q44F6R,Q44F6R,Q44F6R
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410CE57082,10/30/2023,5,10822,0,0,542,542,12140,Invoice,INV,DEL,Indigo,TZH38A,TZH38A,TZH38A
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232405AO13853,5/18/2023,5,4426,0,0,221,221,5001,Invoice,INV,BOM,Indigo,E1UKVE,E1UKVE,E1UKVE
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232407AC86997,7/24/2023,5,8852,0,0,442,442,10946,Invoice,INV,RPR,Indigo,BR934G,BR934G,BR934G
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232406AN07566,6/5/2023,5,4426,0,0,221,221,5414,Invoice,INV,BLR,Indigo,AQZL9J,AQZL9J,AQZL9J
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232406AB57336,6/3/2023,5,4426,0,0,221,221,5473,Invoice,INV,RPR,Indigo,MRIWVJ,MRIWVJ,MRIWVJ
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232408AG45396,8/12/2023,5,4426,0,0,221,221,5680,Invoice,INV,BHO,Indigo,A2IK2B,A2IK2B,A2IK2B
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232407AC71478,7/17/2023,5,5140,0,0,257,257,6223,Invoice,INV,RPR,Indigo,ZULY4Q,ZULY4Q,ZULY4Q
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232407AC76963,7/19/2023,5,190,0,0,9,9,199,Invoice,INV,RPR,Indigo,ZULY4Q,ZULY4Q,ZULY4Q
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AA40565,4/3/2023,5,13560,0,0,678,678,15402,Invoice,INV,DEL,Indigo,CUFVGK,CUFVGK,CUFVGK
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232404AA60657,4/25/2023,5,8852,0,0,442,442,10946,Invoice,INV,RPR,Indigo,SLR5SL,SLR5SL,SLR5SL
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232404AA11677,4/5/2023,5,4426,0,0,221,221,5473,Invoice,INV,RPR,Indigo,VM2KUL,VM2KUL,VM2KUL
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232408AG39185,8/9/2023,5,4426,111,111,0,221,5348,Invoice,INV,JAI,Indigo,FWMRFC,FWMRFC,FWMRFC
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232405AC06017,5/14/2023,5,4426,111,111,0,221,5680,Invoice,INV,UDR,Indigo,VZLLNK,VZLLNK,VZLLNK
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232411CF49425,11/2/2023,5,380,0,0,18,18,398,Invoice,INV,DEL,Indigo,TZH38A,TZH38A,TZH38A
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232404AA71972,4/30/2023,5,17704,0,0,884,884,21892,Invoice,INV,RPR,Indigo,GMMMWV,GMMMWV,GMMMWV
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232404AA38255,4/16/2023,5,4520,0,0,226,226,5572,Invoice,INV,RPR,Indigo,HU5JJN,HU5JJN,HU5JJN
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BG72841,8/7/2023,5,4426,0,0,221,221,5035,Invoice,INV,DEL,Indigo,NQ2JPP,NQ2JPP,NQ2JPP
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232407BD97027,7/7/2023,5,4425,0,0,221,221,5339,Invoice,INV,PNQ,Indigo,ZLDHXR,ZLDHXR,ZLDHXR
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AA40853,4/3/2023,5,4420,0,0,221,221,5029,Invoice,INV,DEL,Indigo,DKJ5TL,DKJ5TL,DKJ5TL
10AAECT8346F1ZJ,29ABCDE1234F5ZC,I100000000275660,10/21/2023,5,4300,0,0,215,215,4992,Invoice,INV,PAT,Vistara,9656656387,KIMRQW,9656656387
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232407AE76522,7/10/2023,5,13959,0,0,699,699,16434,Invoice,INV,IDR,Indigo,FWFRGC,FWFRGC,FWFRGC
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232405AB55731,5/3/2023,5,4411,0,0,221,221,5665,Invoice,INV,BHO,Indigo,XRZ2RM,XRZ2RM,XRZ2RM
29AALCA4699P1ZJ,29ABCDE1234F5ZC,IBLR230800141342,8/31/2023,5,4472,0,0,224,224,5463,Invoice,INV,BLR,Air Asia,CYTJUR,CYTJUR,CYTJUR
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232405AR73878,5/30/2023,5,4393,0,0,220,220,4967,Invoice,INV,BOM,Indigo,IZH1MX,IZH1MX,IZH1MX
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232405AR85345,5/30/2023,5,4393,0,0,220,220,4967,Invoice,INV,BOM,Indigo,S1HL6U,S1HL6U,S1HL6U
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232405AR80314,5/30/2023,5,571,0,0,29,29,600,Invoice,INV,BOM,Indigo,O14C8U,O14C8U,O14C8U
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232405AR47774,5/29/2023,5,4393,0,0,220,220,4967,Invoice,INV,BOM,Indigo,O14C8U,O14C8U,O14C8U
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232404AA89776,4/19/2023,5,4390,0,0,220,220,5202,Invoice,INV,IDR,Indigo,T1YF3U,T1YF3U,T1YF3U
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232407AH52941,7/7/2023,5,13167,0,0,657,657,15948,Invoice,INV,VNS,Indigo,LT63YG,LT63YG,LT63YG
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232404AB21625,4/14/2023,5,5144,0,0,258,258,5845,Invoice,INV,STV,Indigo,MW2DRS,MW2DRS,MW2DRS
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232406AV77116,6/12/2023,5,4377,0,0,219,219,4950,Invoice,INV,BOM,Indigo,JLEE2Y,JLEE2Y,JLEE2Y
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232406AS97771,6/3/2023,5,4377,0,0,219,219,4950,Invoice,INV,BOM,Indigo,ER3IRJ,ER3IRJ,ER3IRJ
36AABCI2726B1Z3,29ABCDE1234F5ZC,TS1232408AT10339,8/21/2023,5,8754,0,0,438,438,11316,Invoice,INV,HYD,Indigo,G1YEPX,G1YEPX,G1YEPX
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232407AW42491,7/18/2023,5,4425,0,0,221,221,5413,Invoice,INV,BLR,Indigo,"N2M56R,N2M56R",N2M56R,N2M56R
24AACCN6194P1ZV,29ABCDE1234F5ZC,242412BP04AAC216,4/15/2023,5,4300,0,0,215,215,4515,Invoice,INV,RAJ,Air India,1095778573,5M3SLT,1095778573
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232404AA73053,4/16/2023,5,4372,0,0,219,219,5183,Invoice,INV,IDR,Indigo,HQMMHW,HQMMHW,HQMMHW
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232406AD80620,6/20/2023,5,4372,0,0,219,219,5183,Invoice,INV,IDR,Indigo,MMWDJI,MMWDJI,MMWDJI
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232407AE67787,7/8/2023,5,4372,0,0,219,219,5183,Invoice,INV,IDR,Indigo,DSTE5Q,DSTE5Q,DSTE5Q
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000009446558,7/8/2023,5,4290,0,0,215,215,4859,Invoice,INV,BOM,Vistara,1189030698,K8WCXI,1189030698
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015466697,7/22/2023,5,4290,0,0,215,215,4894,Invoice,INV,DEL,Vistara,1189030719,JXM5VB,1189030719
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015540897,7/28/2023,5,4290,0,0,215,215,4894,Invoice,INV,DEL,Vistara,1189030725,ONRQ44,1189030725
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015637790,8/4/2023,5,4290,0,0,215,215,4894,Invoice,INV,DEL,Vistara,1189030735,UX9NFN,1189030735
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AS16904,6/12/2023,5,4363,0,0,218,218,4969,Invoice,INV,DEL,Indigo,DNFCSF,DNFCSF,DNFCSF
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AS45832,6/13/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,DNFCSF,DNFCSF,DNFCSF
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407BA47867,7/14/2023,5,4934,0,0,247,247,5569,Invoice,INV,DEL,Indigo,KR57WM,KR57WM,KR57WM
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232409AI68236,9/22/2023,5,8716,0,0,436,436,10336,Invoice,INV,IDR,Indigo,GNH18V,GNH18V,GNH18V
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232405AN27603,5/15/2023,5,8706,0,0,436,436,9850,Invoice,INV,BOM,Indigo,PQ9CNM,PQ9CNM,PQ9CNM
07AALCA4699P1ZP,29ABCDE1234F5ZC,IDEL230700077494,7/24/2023,5,4327,0,0,216,216,4931,Invoice,INV,DEL,Air Asia,JZHFSF,JZHFSF,JZHFSF
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407BC32406,7/21/2023,5,4337,0,0,217,217,4942,Invoice,INV,DEL,Indigo,WWZLVY,WWZLVY,WWZLVY
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AQ39385,6/5/2023,5,4334,0,0,217,217,4939,Invoice,INV,DEL,Indigo,NUYUNA,NUYUNA,NUYUNA
37AABCI2726B1Z1,29ABCDE1234F5ZC,AD1232406AE03747,6/30/2023,5,94,0,0,5,5,99,Invoice,INV,TIR,Indigo,ITJMGQ,ITJMGQ,ITJMGQ
37AABCI2726B1Z1,29ABCDE1234F5ZC,AD1232406AD52596,6/19/2023,5,4570,0,0,229,229,5737,Invoice,INV,TIR,Indigo,ITJMGQ,ITJMGQ,ITJMGQ
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BE96559,8/1/2023,5,4568,0,0,229,229,5185,Invoice,INV,DEL,Indigo,OR2HJM,OR2HJM,OR2HJM
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232405AR65068,5/30/2023,5,4992,0,0,250,250,5685,Invoice,INV,SAG,Indigo,BW9CVC,BW9CVC,BW9CVC
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232410BS13295,10/17/2023,5,4847,0,0,242,242,6027,Invoice,INV,IXG,Indigo,H1LM8H,H1LM8H,H1LM8H
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AU65082,6/21/2023,5,4318,0,0,216,216,4922,Invoice,INV,DEL,Indigo,KTS1SQ,KTS1SQ,KTS1SQ
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232406AD93812,6/23/2023,5,4318,0,0,216,216,5567,Invoice,INV,BHO,Indigo,DLNTKY,DLNTKY,DLNTKY
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BN34668,8/31/2023,5,8626,0,0,432,432,9834,Invoice,INV,DEL,Indigo,CWCVFS,CWCVFS,CWCVFS
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BJ38108,8/16/2023,5,4308,0,0,215,215,4911,Invoice,INV,DEL,Indigo,XSBRSM,XSBRSM,XSBRSM
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BK01329,8/18/2023,5,190,0,0,9,9,199,Invoice,INV,DEL,Indigo,XSBRSM,XSBRSM,XSBRSM
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AE83652,4/20/2023,5,4307,0,0,215,215,4910,Invoice,INV,DEL,Indigo,R2EQRE,R2EQRE,R2EQRE
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AF97095,4/25/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,R2EQRE,R2EQRE,R2EQRE
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AE09382,4/17/2023,5,4307,0,0,215,215,4910,Invoice,INV,DEL,Indigo,VZ9L6X,VZ9L6X,VZ9L6X
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AB10251,4/5/2023,5,4307,0,0,215,215,4910,Invoice,INV,DEL,Indigo,SVZETN,SVZETN,SVZETN
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BP61061,9/7/2023,5,4307,0,0,215,215,4910,Invoice,INV,DEL,Indigo,L28J5U,L28J5U,L28J5U
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232410AT64741,10/18/2023,5,4667,0,0,233,233,5933,Invoice,INV,STV,Indigo,SMEEPB,SMEEPB,SMEEPB
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232410AK22950,10/16/2023,5,4712,118,118,0,236,5981,Invoice,INV,UDR,Indigo,LTVQKG,LTVQKG,LTVQKG
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232410AK41169,10/19/2023,5,94,3,3,0,5,99,Invoice,INV,UDR,Indigo,LTVQKG,LTVQKG,LTVQKG
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232410AJ72977,10/7/2023,5,94,3,3,0,5,99,Invoice,INV,UDR,Indigo,D2Y5SH,D2Y5SH,D2Y5SH
19AALCA4699P1ZK,29ABCDE1234F5ZC,BCCU230400058037,4/26/2023,0,4242,0,0,0,0,5201,Invoice,BOS,CCU,Air Asia,K3F8RM,K3F8RM,K3F8RM
19AALCA4699P1ZK,29ABCDE1234F5ZC,BCCU230400040814,4/12/2023,0,4242,0,0,0,0,5201,Invoice,BOS,CCU,Air Asia,FV1NSI,FV1NSI,FV1NSI
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232410AF45528,10/27/2023,5,4711,0,0,236,236,5773,Invoice,INV,RPR,Indigo,N1G55K,N1G55K,N1G55K
